Date,Sell
2023-05-30,23655.0
2023-05-31,23665.0
2023-06-01,23650.0
2023-06-02,23650.0
2023-06-03,23650.0
2023-06-04,23650.0
2023-06-05,23670.0
2023-06-06,23660.0
2023-06-07,23660.0
2023-06-08,23660.0
2023-06-09,23650.0
2023-06-10,23650.0
2023-06-11,23650.0
2023-06-12,23640.0
2023-06-13,23660.0
2023-06-14,23670.0
2023-06-15,23700.0
2023-06-16,23700.0
2023-06-17,23700.0
2023-06-18,23700.0
2023-06-19,23690.0
2023-06-20,23690.0
2023-06-21,23680.0
2023-06-22,23680.0
2023-06-23,23690.0
2023-06-24,23690.0
2023-06-25,23690.0
2023-06-26,23700.0
2023-06-27,23710.0
2023-06-28,23720.0
2023-06-29,23730.0
2023-06-30,23750.0
2023-07-01,23750.0
2023-07-02,23750.0
2023-07-03,23820.0
2023-07-04,23860.0
2023-07-05,23920.0
2023-07-06,23900.0
2023-07-07,23810.0
2023-07-08,23810.0
2023-07-09,23810.0
2023-07-10,23820.0
2023-07-11,23860.0
2023-07-12,23850.0
2023-07-13,23815.0
2023-07-14,23810.0
2023-07-15,23810.0
2023-07-16,23810.0
2023-07-17,23800.0
2023-07-18,23810.0
2023-07-19,23805.0
2023-07-20,23810.0
2023-07-21,23820.0
2023-07-22,23820.0
2023-07-23,23820.0
2023-07-24,23825.0
2023-07-25,23830.0
2023-07-26,23835.0
2023-07-27,23840.0
2023-07-28,23860.0
2023-07-29,23860.0
2023-07-30,23860.0
2023-07-31,23855.0
2023-08-01,23860.0
2023-08-02,23895.0
2023-08-03,23920.0
2023-08-04,23890.0
2023-08-05,23890.0
2023-08-06,23890.0
2023-08-07,23890.0
2023-08-08,23895.0
2023-08-09,23910.0
2023-08-10,23910.0
2023-08-11,23910.0
2023-08-12,23910.0
2023-08-13,23910.0
2023-08-14,23990.0
2023-08-15,24140.0
2023-08-16,24125.0
2023-08-17,24040.0
2023-08-18,23970.0
2023-08-19,23970.0
2023-08-20,23970.0
2023-08-21,23970.0
2023-08-22,24070.0
2023-08-23,24140.0
2023-08-24,24150.0
2023-08-25,24150.0
2023-08-26,24150.0
2023-08-27,24150.0
2023-08-28,24260.0
2023-08-29,24350.0
2023-08-30,24315.0
2023-08-31,24240.0
2023-09-01,24240.0
2023-09-02,24240.0
2023-09-03,24240.0
2023-09-04,24240.0
2023-09-05,24240.0
2023-09-06,24220.0
2023-09-07,24220.0
2023-09-08,24260.0
2023-09-09,24260.0
2023-09-10,24260.0
2023-09-11,24225.0
2023-09-12,24260.0
2023-09-13,24320.0
2023-09-14,24385.0
2023-09-15,24425.0
2023-09-16,24425.0
2023-09-17,24425.0
2023-09-18,24530.0
2023-09-19,24545.0
2023-09-20,24480.0
2023-09-21,24460.0
2023-09-22,24530.0
2023-09-23,24530.0
2023-09-24,24530.0
2023-09-25,24535.0
2023-09-26,24540.0
2023-09-27,24540.0
2023-09-28,24560.0
2023-09-29,24460.0
2023-09-30,24460.0
2023-10-01,24460.0
2023-10-02,24490.0
2023-10-03,24550.0
2023-10-04,24580.0
2023-10-05,24560.0
2023-10-06,24550.0
2023-10-07,24550.0
2023-10-08,24550.0
2023-10-09,24550.0
2023-10-10,24585.0
2023-10-11,24605.0
2023-10-12,24610.0
2023-10-13,24615.0
2023-10-14,24615.0
2023-10-15,24615.0
2023-10-16,24630.0
2023-10-17,24668.0
2023-10-18,24690.0
2023-10-19,24710.0
2023-10-20,24700.0
2023-10-21,24700.0
2023-10-22,24700.0
2023-10-23,24760.0
2023-10-24,24730.0
2023-10-25,24720.0
2023-10-26,24760.0
2023-10-27,24730.0
2023-10-28,24730.0
2023-10-29,24730.0
2023-10-30,24725.0
2023-10-31,24730.0
2023-11-01,24750.0
2023-11-02,24750.0
2023-11-03,24690.0
2023-11-04,24690.0
2023-11-05,24690.0
2023-11-06,24500.0
2023-11-07,24490.0
2023-11-08,24530.0
2023-11-09,24530.0
2023-11-10,24470.0
2023-11-11,24470.0
2023-11-12,24470.0
2023-11-13,24540.0
2023-11-14,24530.0
2023-11-15,24440.0
2023-11-16,24455.0
2023-11-17,24415.0
2023-11-18,24415.0
2023-11-19,24415.0
2023-11-20,24345.0
2023-11-21,24290.0
2023-11-22,24355.0
2023-11-23,24390.0
2023-11-24,24420.0
2023-11-25,24420.0
2023-11-26,24420.0
2023-11-27,24415.0
2023-11-28,24420.0
2023-11-29,24385.0
2023-11-30,24430.0
2023-12-01,24450.0
2023-12-02,24450.0
2023-12-03,24450.0
2023-12-04,24405.0
2023-12-05,24430.0
2023-12-06,24435.0
2023-12-07,24430.0
2023-12-08,24390.0
2023-12-09,24390.0
2023-12-10,24390.0
2023-12-11,24400.0
2023-12-12,24430.0
2023-12-13,24420.0
2023-12-14,24420.0
2023-12-15,24410.0
2023-12-16,24410.0
2023-12-17,24410.0
2023-12-18,24480.0
2023-12-19,24515.0
2023-12-20,24510.0
2023-12-21,24500.0
2023-12-22,24400.0
2023-12-23,24400.0
2023-12-24,24400.0
2023-12-25,24400.0
2023-12-26,24470.0
2023-12-27,24480.0
2023-12-28,24400.0
2023-12-29,24420.0
2023-12-30,24420.0
2023-12-31,24420.0
2024-01-01,24420.0
2024-01-02,24495.0
2024-01-03,24520.0
2024-01-04,24530.0
2024-01-05,24530.0
2024-01-06,24530.0
2024-01-07,24530.0
2024-01-08,24515.0
2024-01-09,24525.0
2024-01-10,24555.0
2024-01-11,24635.0
2024-01-12,24630.0
2024-01-13,24630.0
2024-01-14,24630.0
2024-01-15,24635.0
2024-01-16,24710.0
2024-01-17,24700.0
2024-01-18,24725.0
2024-01-19,24715.0
2024-01-20,24715.0
2024-01-21,24715.0
2024-01-22,24705.0
2024-01-23,24730.0
2024-01-24,24770.0
2024-01-25,24770.0
2024-01-26,24765.0
2024-01-27,24765.0
2024-01-28,24765.0
2024-01-29,24715.0
2024-01-30,24575.0
2024-01-31,24595.0
2024-02-01,24580.0
2024-02-02,24500.0
2024-02-03,24500.0
2024-02-04,24500.0
2024-02-05,24540.0
2024-02-06,24530.0
2024-02-07,24570.0
2024-02-08,24570.0
2024-02-09,24570.0
2024-02-10,24570.0
2024-02-11,24570.0
2024-02-12,24570.0
2024-02-13,24570.0
2024-02-14,24570.0
2024-02-15,24610.0
2024-02-16,24680.0
2024-02-17,24680.0
2024-02-18,24680.0
2024-02-19,24700.0
2024-02-20,24700.0
2024-02-21,24680.0
2024-02-22,24760.0
2024-02-23,24790.0
2024-02-24,24790.0
2024-02-25,24790.0
2024-02-26,24840.0
2024-02-27,24800.0
2024-02-28,24790.0
2024-02-29,24820.0
2024-03-01,24810.0
2024-03-02,24810.0
2024-03-03,24810.0
2024-03-04,24840.0
2024-03-05,24850.0
2024-03-06,24860.0
2024-03-07,24870.0
2024-03-08,24840.0
2024-03-09,24840.0
2024-03-10,24840.0
2024-03-11,24790.0
2024-03-12,24800.0
2024-03-13,24820.0
2024-03-14,24870.0
2024-03-15,24890.0
2024-03-16,24890.0
2024-03-17,24890.0
2024-03-18,24880.0
2024-03-19,24910.0
2024-03-20,24950.0
2024-03-21,24950.0
2024-03-22,24950.0
2024-03-23,24950.0
2024-03-24,24950.0
2024-03-25,24930.0
2024-03-26,24950.0
2024-03-27,24950.0
2024-03-28,24950.0
2024-03-29,24970.0
2024-03-30,24970.0
2024-03-31,24970.0
2024-04-01,24970.0
2024-04-02,25050.0
2024-04-03,25130.0
2024-04-04,25110.0
2024-04-05,25120.0
2024-04-06,25120.0
2024-04-07,25120.0
2024-04-08,25130.0
2024-04-09,25130.0
2024-04-10,25130.0
2024-04-11,25170.0
2024-04-12,25180.0
2024-04-13,25180.0
2024-04-14,25180.0
2024-04-15,25300.0
2024-04-16,25348.0
2024-04-17,25440.0
2024-04-18,25440.0
2024-04-19,25473.0
2024-04-20,25473.0
2024-04-21,25473.0
2024-04-22,25485.0
2024-04-23,25488.0
2024-04-24,25487.0
2024-04-25,25477.0
2024-04-26,25458.0
2024-04-27,25458.0
2024-04-28,25458.0
2024-04-29,25458.0
2024-04-30,25458.0
2024-05-01,25458.0
2024-05-02,25454.0
2024-05-03,25453.0
2024-05-04,25457.0
2024-05-05,25457.0
2024-05-06,25457.0
2024-05-07,25455.0
2024-05-08,25461.0
2024-05-09,25478.0
2024-05-10,25484.0
2024-05-11,25484.0
2024-05-12,25484.0
2024-05-13,25479.0
2024-05-14,25482.0
2024-05-15,25482.0
2024-05-16,25452.0
2024-05-17,25450.0
2024-05-18,25450.0
2024-05-19,25450.0
2024-05-20,25459.0
2024-05-21,25463.0
2024-05-22,25466.0
2024-05-23,25470.0
2024-05-24,25477.0
2024-05-25,25477.0
2024-05-26,25477.0
2024-05-27,25481.0
2024-05-28,25468.0
2024-05-29,25465.0
2024-05-30,25470.0
2024-05-31,25474.0
2024-06-01,25474.0
2024-06-02,25474.0
2024-06-03,25474.0
2024-06-04,25458.0
2024-06-05,25453.0
2024-06-06,25453.0
2024-06-07,25453.0
2024-06-08,25453.0
2024-06-09,25453.0
2024-06-10,25454.0
2024-06-11,25462.0
2024-06-12,25466.0
2024-06-13,25457.0
2024-06-14,25461.0
2024-06-15,25461.0
2024-06-16,25461.0
2024-06-17,25471.0
2024-06-18,25471.0
2024-06-19,25469.0
2024-06-20,25467.0
2024-06-21,25468.0
2024-06-22,25468.0
2024-06-23,25468.0
2024-06-24,25475.0
2024-06-25,25465.0
2024-06-26,25470.0
2024-06-27,25477.0
2024-06-28,25473.0
2024-06-29,25473.0
2024-06-30,25473.0
2024-07-01,25464.0
2024-07-02,25465.0
2024-07-03,25470.0
2024-07-04,25463.0
2024-07-05,25458.0
2024-07-06,25458.0
2024-07-07,25458.0
2024-07-08,25455.0
2024-07-09,25454.0
2024-07-10,25459.0
2024-07-11,25465.0
2024-07-12,25460.0
2024-07-13,25460.0
2024-07-14,25460.0
2024-07-15,25457.0
2024-07-16,25457.0
2024-07-17,25468.0
2024-07-18,25450.0
2024-07-19,25458.0
2024-07-20,25458.0
2024-07-21,25458.0
2024-07-22,25474.0
2024-07-23,25477.0
2024-07-24,25477.0
2024-07-25,25460.0
2024-07-26,25461.0
2024-07-27,25461.0
2024-07-28,25461.0
2024-07-29,25455.0
2024-07-30,25460.0
2024-07-31,25420.0
2024-08-01,25400.0
2024-08-02,25380.0
2024-08-03,25380.0
2024-08-04,25380.0
2024-08-05,25270.0
2024-08-06,25320.0
2024-08-07,25335.0
2024-08-08,25320.0
2024-08-09,25270.0
2024-08-10,25270.0
2024-08-11,25270.0
2024-08-12,25280.0
2024-08-13,25290.0
2024-08-14,25190.0
2024-08-15,25210.0
2024-08-16,25230.0
2024-08-17,25230.0
2024-08-18,25230.0
2024-08-19,25160.0
2024-08-20,25080.0
2024-08-21,25100.0
2024-08-22,25120.0
2024-08-23,25150.0
2024-08-24,25150.0
2024-08-25,25150.0
2024-08-26,25050.0
2024-08-27,25000.0
2024-08-28,25020.0
2024-08-29,25030.0
2024-08-30,25030.0
2024-08-31,25030.0
2024-09-01,25030.0
2024-09-02,25030.0
2024-09-03,25030.0
2024-09-04,25015.0
2024-09-05,24920.0
2024-09-06,24770.0
2024-09-07,24770.0
2024-09-08,24770.0
2024-09-09,24840.0
2024-09-10,24830.0
2024-09-11,24725.0
2024-09-12,24750.0
2024-09-13,24730.0
2024-09-14,24730.0
2024-09-15,24730.0
2024-09-16,24720.0
2024-09-17,24770.0
2024-09-18,24810.0
2024-09-19,24750.0
2024-09-20,24740.0
2024-09-21,24740.0
2024-09-22,24740.0
2024-09-23,24800.0
2024-09-24,24770.0
2024-09-25,24750.0
2024-09-26,24800.0
2024-09-27,24760.0
2024-09-28,24760.0
2024-09-29,24760.0
2024-09-30,24740.0
2024-10-01,24770.0
2024-10-02,24820.0
2024-10-03,24920.0
2024-10-04,24940.0
2024-10-05,24940.0
2024-10-06,24940.0
2024-10-07,25030.0
2024-10-08,25025.0
2024-10-09,25025.0
2024-10-10,25030.0
2024-10-11,25000.0
2024-10-12,25000.0
2024-10-13,25000.0
2024-10-14,25020.0
2024-10-15,25125.0
2024-10-16,25170.0
2024-10-17,25370.0
2024-10-18,25340.0
2024-10-19,25340.0
2024-10-20,25340.0
2024-10-21,25430.0
2024-10-22,25452.0
2024-10-23,25462.0
2024-10-24,25473.0
2024-10-25,25467.0
2024-10-26,25467.0
2024-10-27,25467.0
2024-10-28,25464.0
2024-10-29,25464.0
2024-10-30,25458.0
2024-10-31,25450.0
2024-11-01,25454.0
2024-11-02,25454.0
2024-11-03,25454.0
2024-11-04,25465.0
2024-11-05,25460.0
2024-11-06,25470.0
2024-11-07,25497.0
2024-11-08,25470.0
2024-11-09,25470.0
2024-11-10,25470.0
2024-11-11,25476.0
2024-11-12,25480.0
2024-11-13,25502.0
2024-11-14,25504.0
2024-11-15,25512.0
2024-11-16,25512.0
2024-11-17,25512.0
2024-11-18,25502.0
2024-11-19,25507.0
2024-11-20,25499.0
2024-11-21,25504.0
2024-11-22,25509.0
2024-11-23,25509.0
2024-11-24,25509.0
2024-11-25,25506.0
2024-11-26,25509.0
2024-11-27,25509.0
2024-11-28,25484.0
2024-11-29,25463.0
2024-11-30,25463.0
2024-12-01,25463.0
2024-12-02,25452.0
2024-12-03,25473.0
2024-12-04,25475.0
2024-12-05,25479.0
2024-12-06,25467.0
2024-12-07,25467.0
2024-12-08,25467.0
2024-12-09,25460.0
2024-12-10,25470.0
2024-12-11,25465.0
2024-12-12,25471.0
2024-12-13,25477.0
2024-12-14,25477.0
2024-12-15,25477.0
2024-12-16,25485.0
2024-12-17,25483.0
2024-12-18,25491.0
2024-12-19,25519.0
2024-12-20,25540.0
2024-12-21,25540.0
2024-12-22,25540.0
2024-12-23,25530.0
2024-12-24,25523.0
2024-12-25,25536.0
2024-12-26,25525.0
2024-12-27,25538.0
2024-12-28,25538.0
2024-12-29,25538.0
2024-12-30,25543.0
2024-12-31,25551.0
2025-01-01,25551.0
2025-01-02,25559.0
2025-01-03,25550.0
2025-01-04,25550.0
2025-01-05,25550.0
2025-01-06,25553.0
2025-01-07,25548.0
2025-01-08,25546.0
2025-01-09,25554.0
2025-01-10,25558.0
2025-01-11,25558.0
2025-01-12,25558.0
2025-01-13,25560.0
2025-01-14,25563.0
2025-01-15,25554.0
2025-01-16,25549.0
2025-01-17,25510.0
2025-01-18,25510.0
2025-01-19,25510.0
2025-01-20,25500.0
2025-01-21,25450.0
2025-01-22,25320.0
2025-01-23,25320.0
2025-01-24,25300.0
2025-01-25,25300.0
2025-01-26,25300.0
2025-01-27,25300.0
2025-01-28,25300.0
2025-01-29,25300.0
2025-01-30,25300.0
2025-01-31,25300.0
2025-02-01,25300.0
2025-02-02,25300.0
2025-02-03,25500.0
2025-02-04,25360.0
2025-02-05,25340.0
2025-02-06,25450.0
2025-02-07,25470.0
2025-02-08,25470.0
2025-02-09,25470.0
2025-02-10,25560.0
2025-02-11,25700.0
2025-02-12,25740.0
2025-02-13,25660.0
2025-02-14,25580.0
2025-02-15,25580.0
2025-02-16,25580.0
2025-02-17,25640.0
2025-02-18,25700.0
2025-02-19,25700.0
2025-02-20,25710.0
2025-02-21,25680.0
2025-02-22,25680.0
2025-02-23,25680.0
2025-02-24,25670.0
2025-02-25,25690.0
2025-02-26,25720.0
2025-02-27,25740.0
2025-02-28,25730.0
2025-03-01,25730.0
2025-03-02,25730.0
2025-03-03,25780.0
2025-03-04,25750.0
2025-03-05,25680.0
2025-03-06,25660.0
2025-03-07,25690.0
2025-03-08,25690.0
2025-03-09,25690.0
2025-03-10,25700.0
2025-03-11,25650.0
2025-03-12,25640.0
2025-03-13,25680.0
2025-03-14,25710.0
2025-03-15,25710.0
2025-03-16,25710.0
2025-03-17,25720.0
2025-03-18,25710.0
2025-03-19,25730.0
2025-03-20,25740.0
2025-03-21,25760.0
2025-03-22,25760.0
2025-03-23,25760.0
2025-03-24,25810.0
2025-03-25,25810.0
2025-03-26,25750.0
2025-03-27,25750.0
2025-03-28,25760.0
2025-03-29,25760.0
2025-03-30,25760.0
2025-03-31,25740.0
2025-04-01,25820.0
2025-04-02,25820.0
2025-04-03,25980.0
2025-04-04,25960.0
2025-04-05,25960.0
2025-04-06,25960.0
2025-04-07,25960.0
2025-04-08,26140.0
2025-04-09,26182.0
2025-04-10,25970.0
2025-04-11,25920.0
